model,fit_seconds,inference_ms_per_1000,val_mae,val_mse,val_rmse,val_r2,test_mae,test_mse,test_rmse,test_r2
Blend_XGB_LGBM_keep,1.8811197999748401,3.619286666313807,0.7944279855408118,0.8493913942098181,0.9216243237945807,0.9721561909697387,0.8013316373189975,0.8625500052904619,0.9287357026035242,0.9714899134473601
XGB_keep,0.9636986999830697,0.8804466672396908,0.7946069328282674,0.8495751088907344,0.9217239873686344,0.9721501686383066,0.8007358549245198,0.861102959314142,0.9279563348100718,0.9715377430291553
LGBM_keep,0.9174210999917705,2.7388399990741163,0.7948722932216762,0.8512847237203314,0.9226509219202739,0.9720941259362554,0.8026121584298376,0.866011389305049,0.9305973293025556,0.9713755034337463
Linear_keep,0.07399820000864565,0.1814933338512977,0.8296094796208475,0.9540819775904734,0.9767712002257609,0.9687243400812218,0.8316257058355676,0.9573367623192164,0.978435875425271,0.9683569024562769
XGB_remove_train_outliers,0.7550313999818172,0.8576066660073897,0.8230496486740113,0.9985452959914748,0.9992723832826937,0.9672667927657572,0.8262072797215779,0.9950561994684741,0.9975250370133444,0.9671101522258598
Blend_XGB_LGBM_remove_train_outliers,1.6798370000033174,3.456226666457951,0.8243889061474896,1.0065912374596335,1.0032902060020488,0.9670030396135176,0.8274574475263153,1.0019664657896465,1.000982749996046,0.9668817454207934
LGBM_remove_train_outliers,0.9248056000215001,2.5986200004505613,0.8264116027720938,1.0176103480558187,1.0087667461092376,0.9666418233200456,0.8293869511625827,1.0118962794581647,1.005930553993746,0.9665535327427983
